Fecha,LME Precio,SHFE Precio,Tipo de cambio
10/11/2021,2554.00,2937.51,19.8863
11/11/2021,2645.50,2988.37,19.9912
12/11/2021,2676.00,3054.08,20.0107
15/11/2021,2678.00,3045.87,20.1175
16/11/2021,2628.50,2970.04,20.402
17/11/2021,2628.00,2907.07,20.3907
18/11/2021,2607.50,2909.63,20.2967
19/11/2021,2661.00,2935.16,20.2933
22/11/2021,2653.50,2998.89,20.3522
23/11/2021,2691.00,3000.53,20.2293
24/11/2021,2699.00,3004.44,20.1403
25/11/2021,2740.50,3042.74,20.0605
26/11/2021,2618.50,3015.39,19.9615
29/11/2021,2650.00,2953.16,19.9703
30/11/2021,2635.00,2984.11,19.8992
1/12/2021,2669.50,2983.00,19.8878
2/12/2021,2655.00,2961.95,19.944
3/12/2021,2648.00,2947.06,19.9383
6/12/2021,2600.50,2961.17,19.9318
7/12/2021,2625.00,2944.54,19.8717
8/12/2021,2626.00,2971.55,19.8677
9/12/2021,2630.50,2947.84,19.9035
10/12/2021,2625.00,2954.43,19.9003
13/12/2021,2677.00,2966.52,19.9853
14/12/2021,2636.00,3017.54,20.1735
15/12/2021,2597.00,2999.49,20.1438
16/12/2021,2630.00,2992.42,20.0328
17/12/2021,2694.00,3055.25,20.028
20/12/2021,2645.50,3090.53,20.1118
21/12/2021,2696.00,3066.61,20.1052
22/12/2021,2811.00,3111.74,20.306
23/12/2021,2818.00,3181.61,20.4977
24/12/2021,2848.00,3165.12,20.5623
29/12/2021,2835.00,3119.59,20.5103
30/12/2021,2829.50,3178.34,20.5747
31/12/2021,2806.00,3210.02,20.5818
4/1/2022,2815.50,3176.44,20.6947
5/1/2022,2866.00,3186.77,20.604
6/1/2022,2912.50,3233.79,20.7293
7/1/2022,2919.50,3292.80,20.8017
10/1/2022,2923.00,3305.34,20.7767
11/1/2022,2950.00,3356.09,20.6827
12/1/2022,3003.00,3405.55,20.6075
13/01/2022,2960.00,3393.16,20.4672
14/01/2022,2977.50,3341.60,20.3587
17/01/2022,3009.00,3318.53,20.2647
18/01/2022,3006.00,3329.80,20.185
19/01/2022,3036.00,3384.46,20.2643
20/01/2022,3109.50,3388.97,20.1837
21/01/2022,3079.50,3394.49,20.1897
24/01/2022,3044.50,3347.48,20.1888
25/01/2022,3064.00,3340.65,20.193
26/01/2022,3093.00,3395.76,20.3255
27/01/2022,3107.00,3374.92,20.5297
28/01/2022,3110.00,3401.02,20.8598
7/2/2022,3148.00,3482.91,20.8352
8/2/2022,3245.00,3508.04,20.6242
9/2/2022,3248.00,3582.67,20.3925
10/2/2022,3313.00,3655.65,20.3265
11/2/2022,3200.00,3615.48,20.2833
14/02/2022,3306.00,3545.54,20.4702
15/02/2022,3223.00,3559.29,20.4652
16/02/2022,3282.00,3551.40,20.5072
17/02/2022,3294.00,3576.54,20.8092
18/02/2022,3314.00,3595.19,20.6912
21/02/2022,3315.00,3566.28,20.7628
22/02/2022,3420.00,3616.54,20.8283
23/02/2022,3323.50,3623.49,20.9632
24/02/2022,3519.00,3608.72,21.2107
25/02/2022,3355.50,3614.78,21.4357
28/02/2022,3450.00,3587.65,21.5462
1/3/2022,3495.50,3587.76,21.8185
2/3/2022,3605.00,3626.74,21.7333
3/3/2022,3728.50,3719.28,21.4453
4/3/2022,3851.00,3739.06,21.271
7/3/2022,3984.50,3769.91,21.3033
8/3/2022,3500.50,3652.84,21.4177
9/3/2022,3532.00,3473.10,21.2047
10/3/2022,3535.00,3398.93,21.0907
11/3/2022,3472.00,3457.57,20.933
14/03/2022,3399.00,3439.09,21.0328
15/03/2022,3217.50,3408.65,20.8922
16/03/2022,3306.00,3412.43,20.9383
17/03/2022,3288.00,3478.39,21.165
18/03/2022,3380.50,3551.15,21.2393
21/03/2022,3518.00,3621.83,20.9238
22/03/2022,3550.50,3616.44,20.7337
23/03/2022,3560.00,3605.56,20.7363
24/03/2022,3664.00,3654.96,20.7823
25/03/2022,3583.00,3621.94,20.7527
28/03/2022,3606.00,3610.27,20.6582
29/03/2022,3583.00,3613.36,20.6112
30/03/2022,3508.00,3572.10,20.6828
31/03/2022,3503.00,3595.56,20.577
1/4/2022,3483.00,3573.24,20.5835
6/4/2022,3443.50,3552.72,20.5157
7/4/2022,3346.00,3476.62,20.4672
8/4/2022,3395.00,3421.82,20.589
11/4/2022,3234.50,3346.68,20.4742
12/4/2022,3214.50,3278.68,20.3977
13/04/2022,3207.00,3318.98,20.4588
14/04/2022,3237.50,3349.25,20.4237
19/04/2022,3312.00,3450.97,20.4453
20/04/2022,3240.00,3396.44,20.3785
21/04/2022,3262.00,3387.53,20.366
22/04/2022,3244.00,3368.22,20.3607
25/04/2022,3090.00,3240.79,20.3118
26/04/2022,3102.50,3150.65,20.3002
27/04/2022,3100.00,3156.20,20.403
28/04/2022,3065.50,3147.77,20.46
29/04/2022,3039.00,3150.07,20.4507
5/5/2022,2917.00,3110.64,20.4598
6/5/2022,2832.50,3039.75,20.6308
9/5/2022,2708.00,2936.59,20.6683
10/5/2022,2677.00,2932.88,20.6415
11/5/2022,2737.00,2976.97,20.7383
12/5/2022,2688.00,2981.35,20.8597
13/05/2022,2723.00,2963.68,20.6352
16/05/2022,2791.00,3027.02,20.58
17/05/2022,2836.00,3031.99,20.6003
18/05/2022,2845.00,3019.94,20.5562
19/05/2022,2826.00,3040.54,20.7325
20/05/2022,2931.00,3097.81,20.6413
23/05/2022,2963.00,3138.26,20.5008
24/05/2022,2881.00,3098.43,20.4148
25/05/2022,2829.50,3055.23,20.4188
26/05/2022,2825.50,3045.91,20.411
27/05/2022,2823.00,3093.50,20.3992
30/05/2022,2863.00,3113.82,20.3335
31/05/2022,2816.50,3114.17,20.2978
1/6/2022,2701.50,3037.84,20.3063
6/6/2022,2742.00,3146.53,20.2825
7/6/2022,2715.00,3123.17,20.2977
8/6/2022,2765.50,3107.19,20.2435
9/6/2022,2752.50,3117.98,20.6525
10/6/2022,2695.00,3065.68,20.4465
13/06/2022,2589.50,2991.82,20.4257
14/06/2022,2588.00,2959.33,20.5272
15/06/2022,2580.00,2965.34,20.7193
16/06/2022,2500.50,2992.21,20.7033
17/06/2022,2474.00,2929.61,20.9262
20/06/2022,2462.00,2940.94,21.1947
21/06/2022,2519.50,2947.39,21.3775
22/06/2022,2455.50,2941.00,20.9677
23/06/2022,2480.00,2897.17,20.9743
24/06/2022,2436.00,2880.43,20.9695
27/06/2022,2453.00,2838.60,20.8908
28/06/2022,2500.00,2871.67,20.8743
29/06/2022,2452.00,2884.78,20.7035
30/06/2022,2397.00,2866.13,20.5585
1/7/2022,2384.00,2829.58,20.4145
4/7/2022,2431.50,2837.78,20.2782
5/7/2022,2374.00,2798.18,20.18
6/7/2022,2358.00,2715.11,20.1313
7/7/2022,2417.50,2731.85,19.9577
8/7/2022,2399.50,2762.80,20.1195
11/7/2022,2417.00,2717.09,19.9942
12/7/2022,2358.00,2659.50,19.8632
13/07/2022,2343.00,2598.05,19.9112
14/07/2022,2329.00,2555.96,19.8432
15/07/2022,2320.50,2558.18,19.7443
18/07/2022,2377.50,2609.34,19.9012
19/07/2022,2412.00,2672.05,20.0665
20/07/2022,2456.50,2647.72,20.1605
21/07/2022,2426.00,2661.14,20.12
22/07/2022,2460.00,2654.69,20.0093
25/07/2022,2431.50,2663.58,19.8407
26/07/2022,2437.00,2641.93,19.7967
27/07/2022,2390.50,2662.94,19.9377
28/07/2022,2458.00,2717.99,20.0447
29/07/2022,2452.00,2770.24,20.0383
1/8/2022,2469.50,2717.68,20.1802
2/8/2022,2448.50,2676.58,20.3183
8/8/2022,2435.50,2728.74,20.2992
9/8/2022,2488.00,2739.85,20.356
10/8/2022,2462.50,2780.69,20.4707
11/8/2022,2498.00,2777.66,20.567
12/8/2022,2468.50,2768.76,20.3728
15/08/2022,2389.50,2696.65,20.4075
16/08/2022,2442.00,2649.19,20.335
17/08/2022,2414.00,2728.01,20.2535
18/08/2022,2412.00,2734.62,20.2218
19/08/2022,2376.00,2709.55,20.1085
22/08/2022,2387.50,2706.84,20.3172
23/08/2022,2438.50,2720.45,20.372
24/08/2022,2422.00,2756.35,20.2592
25/08/2022,2442.50,2765.24,20.32
26/08/2022,2495.00,2739.77,20.1443
30/08/2022,2406.50,2680.16,20.0782
31/08/2022,2368.50,2661.86,19.9637
1/9/2022,2306.00,2631.02,19.9663
2/9/2022,2309.00,2606.03,19.9267
5/9/2022,2290.50,2631.65,19.8657
6/9/2022,2260.00,2645.92,19.8282
7/9/2022,2230.50,2626.77,19.887
8/9/2022,2256.00,2646.24,19.8377
9/9/2022,2280.00,2704.18,19.7933
13/09/2022,2309.50,2713.28,19.5965
14/09/2022,2227.50,2680.29,19.4953
15/09/2022,2272.00,2671.52,19.694
16/09/2022,2259.00,2711.95,19.7388
19/09/2022,2232.00,2689.90,19.5585
20/09/2022,2245.50,2667.60,19.5742
21/09/2022,2191.00,2635.35,19.5547
22/09/2022,2195.50,2629.59,19.5998
23/09/2022,2153.00,2626.65,19.59
26/09/2022,2125.50,2577.14,19.6128
27/09/2022,2106.00,2544.31,19.9297
28/09/2022,2080.00,2496.73,20.4527
29/09/2022,2261.00,2519.39,20.6583
30/09/2022,2180.00,2568.34,20.6675
10/10/2022,2274.00,2586.55,20.5728
11/10/2022,2218.50,2584.24,20.476
12/10/2022,2227.00,2560.33,20.2442
13/10/2022,2374.00,2564.26,20.1963
14/10/2022,2309.00,2586.79,20.0465
17/10/2022,2240.00,2576.60,20.0365
18/10/2022,2200.50,2543.51,19.8707
19/10/2022,2169.00,2528.82,19.8797
20/10/2022,2214.00,2549.79,19.9847
21/10/2022,2155.50,2570.25,20.1443
24/10/2022,2160.00,2560.53,20.1335
25/10/2022,2170.50,2548.35,20.3817
26/10/2022,2265.50,2599.11,20.2877
27/10/2022,2297.00,2582.27,20.5598
28/10/2022,2226.00,2523.12,20.7228
31/10/2022,2197.00,2437.50,20.6022
1/11/2022,2245.50,2432.96,20.4423
2/11/2022,2227.00,2451.08,20.7473
3/11/2022,2216.00,2466.94,20.7882
4/11/2022,2306.00,2530.92,20.7613
7/11/2022,2292.00,2537.11,20.9415
8/11/2022,2327.00,2538.05,20.611
9/11/2022,2338.00,2557.61,20.3957
10/11/2022,2272.00,2580.31,20.4407
11/11/2022,2410.00,2632.74,20.4913
14/11/2022,2392.00,2670.57,20.6562
15/11/2022,2410.00,2671.98,20.515
16/11/2022,2393.00,2666.31,20.4652
17/11/2022,2342.50,2636.84,20.433
18/11/2022,2369.00,2677.43,20.512
21/11/2022,2344.00,2650.50,20.3778
22/11/2022,2394.00,2650.20,20.3485
23/11/2022,2364.00,2645.42,20.2633
24/11/2022,2344.00,2653.40,20.5152
25/11/2022,2346.00,2638.64,20.6305
28/11/2022,2315.50,2593.69,20.3358
29/11/2022,2341.50,2645.42,20.401
30/11/2022,2387.00,2655.26,20.2789
1/12/2022,2430.50,2715.26,20.2715
2/12/2022,2448.50,2733.15,19.9562
5/12/2022,2485.00,2767.17,19.9595
6/12/2022,2461.00,2745.11,19.874
7/12/2022,2450.50,2761.17,19.8618
8/12/2022,2468.50,2753.77,19.9303
9/12/2022,2453.50,2761.91,20.0387
12/12/2022,2390.00,2714.82,20.0835
13/12/2022,2388.00,2692.80,20.1957
14/12/2022,2379.50,2703.44,20.1598
15/12/2022,2396.00,2691.89,19.9982
16/12/2022,2354.00,2688.03,19.9198
19/12/2022,2327.00,2672.11,19.9437
20/12/2022,2329.50,2665.22,19.9268
21/12/2022,2357.00,2667.82,19.9945
22/12/2022,2362.00,2673.82,20.1465
23/12/2022,2342.00,2664.09,20.0962
28/12/2022,2343.00,2714.10,20.2473
29/12/2022,2371.50,2686.04,19.9753
30/12/2022,2360.50,2707.46,19.962
3/1/2023,2337.50,2650.52,20.138
4/1/2023,2250.00,2612.53,20.0297
5/1/2023,2270.00,2586.34,20.0203
6/1/2023,2242.50,2611.86,19.9027
9/1/2023,2336.50,2644.25,19.7957
10/1/2023,2397.00,2676.39,20.055
11/1/2023,2451.00,2693.31,19.9768
12/1/2023,2447.00,2716.86,20.0525
13/01/2023,2511.00,2741.95,19.9943
16/01/2023,2603.00,2746.51,20
17/01/2023,2562.50,2742.41,20.0027
18/01/2023,2636.00,2785.76,19.9608
19/01/2023,2541.00,2812.09,20.1627
20/01/2023,2585.50,2817.55,20.3517
30/01/2023,2577.00,2824.27,20.357
31/01/2023,2533.50,2798.68,20.3058
1/2/2023,2611.00,2832.53,20.1927
2/2/2023,2572.50,2839.32,20.0925
3/2/2023,2560.00,2813.99,20.0008
6/2/2023,2486.50,2788.28,19.9698
7/2/2023,2472.50,2803.42,20.1267
8/2/2023,2469.00,2814.90,20.1087
9/2/2023,2424.50,2792.49,20.0502
10/2/2023,2435.00,2751.03,19.9752
13/02/2023,2382.50,2715.38,19.9652
14/02/2023,2391.00,2718.31,20.0352
15/02/2023,2367.00,2697.69,20.0398
16/02/2023,2341.50,2679.42,20.0838
17/02/2023,2335.00,2695.78,19.9913
20/02/2023,2392.00,2723.22,20.0207
21/02/2023,2430.50,2734.97,20.1272
22/02/2023,2385.50,2725.70,20.0448
23/02/2023,2368.50,2712.40,19.9647
24/02/2023,2307.00,2674.98,19.9535
27/02/2023,2314.00,2649.92,19.8712
28/02/2023,2300.00,2664.82,19.8553
1/3/2023,2364.00,2699.03,19.8365
2/3/2023,2366.50,2697.09,19.8303
3/3/2023,2361.50,2699.38,19.8245
6/3/2023,2321.50,2692.64,19.7463
7/3/2023,2312.50,2676.70,19.6673
8/3/2023,2288.50,2661.74,19.5202
9/3/2023,2291.00,2656.90,19.4647
10/3/2023,2249.00,2657.42,19.4775
13/03/2023,2236.50,2665.96,19.5887
14/03/2023,2272.00,2661.20,19.394
15/03/2023,2246.00,2657.80,19.5353
16/03/2023,2237.50,2627.76,19.4015
17/03/2023,2232.00,2639.01,19.3818
20/03/2023,2237.50,2640.10,19.3137
21/03/2023,2235.00,2638.28,19.4333
22/03/2023,2232.00,2636.47,19.493
23/03/2023,2265.00,2675.45,19.4667
24/03/2023,2265.00,2676.13,19.3683
27/03/2023,2298.00,2679.67,19.3692
28/03/2023,2315.00,2707.35,19.3393
29/03/2023,2366.00,2713.79,19.325
30/03/2023,2344.00,2722.31,19.216
31/03/2023,2336.50,2727.82,19.3965
3/4/2023,2380.50,2718.98,19.1433
4/4/2023,2341.50,2718.56,19.3422
6/4/2023,2300.50,2703.71,19.7567
11/4/2023,2268.00,2681.12,19.803
12/4/2023,2258.50,2681.18,19.6977
13/04/2023,2330.00,2692.14,19.6732
14/04/2023,2356.00,2720.12,19.8192
17/04/2023,2364.50,2726.98,19.6458
18/04/2023,2401.00,2743.70,19.6955
19/04/2023,2382.00,2763.16,19.7963
20/04/2023,2410.00,2794.33,19.7932
21/04/2023,2388.50,2739.05,19.7557
24/04/2023,2354.50,2731.08,19.7482
25/04/2023,2313.00,2710.96,19.6932
26/04/2023,2339.50,2701.72,19.574
27/04/2023,2302.00,2662.01,19.4287
28/04/2023,2342.00,2672.61,19.3983
2/5/2023,2353.00,2664.65,19.4407
3/5/2023,2330.00,2650.90,19.4143
4/5/2023,2297.00,2664.65,19.3615
5/5/2023,2277.50,2652.74,19.4715
9/5/2023,2321.00,2644.39,19.4883
10/5/2023,2276.00,2647.29,19.422
11/5/2023,2229.00,2605.34,19.3568
12/5/2023,2230.50,2576.85,19.3672
15/05/2023,2260.50,2606.75,19.1753
16/05/2023,2235.50,2603.13,19.1648
17/05/2023,2269.00,2642.33,19.1108
18/05/2023,2312.00,2647.47,19.026
19/05/2023,2300.00,2636.51,18.8735
22/05/2023,2262.00,2558.51,18.7922
23/05/2023,2202.00,2563.61,18.7913
24/05/2023,2234.00,2493.86,18.7493
25/05/2023,2236.00,2501.01,18.7493
26/05/2023,2242.00,2575.00,19.0327
30/05/2023,2230.00,2537.75,18.9257
31/05/2023,2255.00,2549.12,18.8267
1/6/2023,2281.00,2587.62,18.8318
2/6/2023,2263.50,2609.38,18.82
5/6/2023,2216.00,2542.05,18.8355
6/6/2023,2172.00,2550.29,18.7872
7/6/2023,2169.00,2554.62,18.7793
8/6/2023,2187.50,2565.38,18.7937
9/6/2023,2221.00,2586.87,18.739
12/6/2023,2188.00,2552.06,18.6232
13/06/2023,2193.50,2576.50,18.8895
14/06/2023,2200.00,2596.95,19.0517
15/06/2023,2197.00,2583.25,18.9435
16/06/2023,2224.50,2603.77,18.9543
19/06/2023,2195.00,2574.47,18.6893
20/06/2023,2184.50,2603.72,18.6327
21/06/2023,2157.00,2580.12,18.5383
22/06/2023,2190.50,2567.24,18.6428
23/06/2023,2132.50,2559.89,18.5497
26/06/2023,2116.00,2532.47,18.4142
27/06/2023,2151.50,2551.28,18.397
28/06/2023,2141.50,2517.15,18.3938
29/06/2023,2105.50,2483.04,18.3483
30/06/2023,2096.50,2494.39,18.4107
3/7/2023,2107.00,2500.56,18.4023
4/7/2023,2102.50,2479.44,18.4077
5/7/2023,2093.00,2457.38,18.3448
6/7/2023,2103.50,2467.16,18.17
7/7/2023,2086.00,2473.32,18.126
10/7/2023,2096.00,2482.62,18.0123
11/7/2023,2129.00,2501.51,18.0122
12/7/2023,2147.50,2506.85,18.1155
13/07/2023,2236.00,2531.58,17.9662
14/07/2023,2225.00,2538.21,18.0577
17/07/2023,2195.00,2541.69,18.4083
18/07/2023,2169.50,2551.35,18.8302
19/07/2023,2142.00,2555.70,18.6427
20/07/2023,2172.00,2547.54,18.9972
21/07/2023,2153.50,2550.14,18.9095
24/07/2023,2155.00,2527.18,18.8977
25/07/2023,2184.00,2563.12,18.6755
26/07/2023,2170.50,2549.70,18.5437
27/07/2023,2176.00,2562.22,18.4902
28/07/2023,2161.50,2576.44,18.5178
31/07/2023,2195.50,2569.52,18.383
1/8/2023,2217.00,2588.66,18.2523
2/8/2023,2176.50,2591.65,18.1052
3/8/2023,2147.00,2584.40,18.0932
4/8/2023,2166.00,2577.05,18.0415
7/8/2023,2178.00,2569.42,18.107
8/8/2023,2143.00,2576.57,18.1185
9/8/2023,2153.00,2584.94,18.3323
10/8/2023,2161.50,2572.20,18.1765
11/8/2023,2127.00,2551.86,18.187
14/08/2023,2096.00,2527.11,18.066
15/08/2023,2085.50,2558.79,18.0152
16/08/2023,2089.00,2548.64,18.0638
17/08/2023,2131.00,2542.63,18.0868
18/08/2023,2096.00,2526.32,18.063
21/08/2023,2068.50,2533.13,18.0448
22/08/2023,2121.50,2560.34,18.009
23/08/2023,2129.00,2570.94,17.9988
24/08/2023,2119.50,2545.75,18.0082
25/08/2023,2124.00,2543.89,18.0892
29/08/2023,2116.50,2553.58,18.103
30/08/2023,2140.50,2565.95,18.0723
31/08/2023,2165.50,2575.93,17.9975
1/9/2023,2184.00,2604.06,18.0325
4/9/2023,2149.50,2654.01,17.906
5/9/2023,2136.50,2602.00,17.9575
6/9/2023,2158.00,2615.44,17.7863
7/9/2023,2135.00,2632.82,17.8213
8/9/2023,2132.50,2636.56,17.7608
11/9/2023,2154.00,2596.31,17.5845
12/9/2023,2153.00,2615.89,17.6287
13/09/2023,2156.50,2627.06,17.6142
14/09/2023,2192.50,2604.27,17.538
15/09/2023,2155.50,2649.33,17.4672
18/09/2023,2165.00,2650.83,17.5872
19/09/2023,2174.50,2639.31,17.7342
20/09/2023,2202.00,2643.58,17.693
21/09/2023,2166.50,2653.19,17.868
22/09/2023,2199.50,2661.11,17.9687
25/09/2023,2182.50,2659.86,17.8195
26/09/2023,2195.00,2652.76,17.8252
27/09/2023,2196.00,2645.03,17.6723
28/09/2023,2232.00,2660.54,17.5605
29/09/2023,2307.50,2654.71,17.6532
2/10/2023,2286.50,2656.66,17.7418
3/10/2023,2257.00,2656.66,17.5673
4/10/2023,2231.00,2658.60,17.5063
5/10/2023,2195.50,2660.54,17.4732
6/10/2023,2208.00,2660.54,17.4192
9/10/2023,2193.00,2663.97,17.3608
10/10/2023,2199.00,2625.61,17.4085
11/10/2023,2179.00,2605.74,17.284
12/10/2023,2180.50,2618.07,17.312
13/10/2023,2176.00,2619.30,17.2185
16/10/2023,2161.50,2594.78,17.1247
17/10/2023,2148.50,2600.95,17.1762
18/10/2023,2176.50,2570.98,17.0792
19/10/2023,2150.50,2588.78,17.0945
20/10/2023,2152.00,2595.78,17.2043
23/10/2023,2144.50,2587.73,17.1547
24/10/2023,2146.50,2576.80,17.1713
25/10/2023,2188.50,2586.36,17.1795
26/10/2023,2202.50,2603.45,17.1445
27/10/2023,2170.50,2597.30,17.1013
30/10/2023,2252.00,2586.20,17.072
31/10/2023,2235.00,2622.04,17.1187
1/11/2023,2230.50,2626.69,17.1358
2/11/2023,2218.00,2629.42,17.0517
3/11/2023,2219.50,2625.32,17.026
6/11/2023,2254.00,2623.96,17.004
7/11/2023,2241.00,2630.11,17.2825
8/11/2023,2258.50,2621.22,17.1012
9/11/2023,2228.00,2638.06,17.0605
10/11/2023,2205.50,2633.13,17.0783
13/11/2023,2220.50,2622.43,16.8537
14/11/2023,2194.00,2592.22,16.8905
15/11/2023,2205.00,2603.89,16.7892
16/11/2023,2182.50,2606.11,16.7858
17/11/2023,2165.00,2602.00,16.748
20/11/2023,2192.00,2599.60,16.7667
21/11/2023,2201.50,2616.48,16.846
22/11/2023,2194.50,2606.64,16.9393
23/11/2023,2183.00,2600.83,16.8367
24/11/2023,2179.00,2612.14,16.9075
27/11/2023,2177.00,2630.38,16.8825
28/11/2023,2164.50,2641.03,16.7338
29/11/2023,2178.00,2631.52,16.6895
30/11/2023,2157.50,2590.95,16.7303
1/12/2023,2147.50,2600.28,16.8533
4/12/2023,2148.50,2592.35,17.0193
5/12/2023,2121.50,2607.02,17.2892
6/12/2023,2117.50,2584.14,17.0555
7/12/2023,2099.00,2587.20,17.0608
8/12/2023,2111.00,2580.90,17.1122
11/12/2023,2082.50,2586.75,17.0767
12/12/2023,2090.50,2567.69,16.9548
13/12/2023,2083.00,2576.51,17.0045
14/12/2023,2137.00,2556.34,17.0672
15/12/2023,2196.00,2597.95,17.1388
18/12/2023,2213.00,2610.48,17.0768
19/12/2023,2215.50,2636.05,17.1225
20/12/2023,2192.00,2664.37,17.0477
21/12/2023,2180.00,2672.31,17.0202
22/12/2023,2234.50,2663.10,16.9267
27/12/2023,2293.50,2686.93,16.8077
28/12/2023,2313.50,2677.31,16.809
29/12/2023,2335.50,2694.82,16.7718
